NUID,r2rHostKeyDataOutEncEcb-EMI0x4041-1r,r2rHostKeyDataOutDecEcb-EMI0x4041-1r,r2rHostKeyDataOutEncCbc-EMI0x4043-1r,r2rHostKeyDataOutDecCbc-EMI0x4043-1r,r2rHostKeyDataOutEncCtr,r2rHostKeyDataOutDecCtr,r2rContentKeyDataOutEncEcb-EMI0x4041-1r,r2rContentKeyDataOutDecEcb-EMI0x4041-1r,r2rContentKeyDataOutEncCbc-EMI0x4043-1r,r2rContentKeyDataOutDecCbc-EMI0x4043-1r,r2rContentKeyDataOutEncCtr,r2rContentKeyDataOutDecCtrr2rContentKeyDataOutEncEcb-EMI0x4041-1r,r2rContentKeyDataOutDecEcb-EMI0x4041-1r,r2rContentKeyDataOutEncCbc-EMI0x4043-1r,r2rContentKeyDataOutDecCbc-EMI0x4043-1r,r2rContentKeyDataOutEncCtr,r2rContentKeyDataOutDecCtr
0x000000000000001f,,,,,,,0x7f38b62190e114dd,0x92a9238013ecc4f8,,,,,
0x0000000000000020,,,,,,,0xea0e040c855c4c1b,0x373963479b266d3c,,,,,
0x0000000000000021,,,,,,,0x7396d188f13e84b6,0x223d65ffc92f1a3f,,,,,
0x0000000000000022,,,,,,,0xc18c79d4d7b76f9d,0xda5d4edee97b2ec3,,,,,
0x0000000000000023,,,,,,,0x103713414cfb5746,0x5e40de78b1d0fc9b,,,,,
0x0000000000000024,,,,,,,0x03964971d1ab0959,0xd6d9527b78ae16fe,,,,,
0x0000000000000025,,,,,,,0x3495dd7c3b4fa46b,0x605572e39f4275b8,,,,,
0x0000000000000026,,,,,,,0xb1f502f0986d7048,0xef625cf506c1f5f4,,,,,
0x0000000000000027,,,,,,,0xdc0b7a75925106e4,0xb7680464575f0a02,,,,,
0x0000000000000028,,,,,,,0x69fb6a790b576d86,0x9042730bd4830eb8,,,,,
0x0000000000000029,,,,,,,0xe64758ef4bdc433b,0xea7f285fefa5d836,,,,,
0x000000000000002a,,,,,,,0xcf8afca044bb9f6c,0xad7bd6b708c7fa1e,,,,,
0x000000000000002b,,,,,,,0xf421ddd9f7e653da,0x5d19134055638e5a,,,,,
0x000000000000002c,,,,,,,0x344671e39ed68f20,0xcae46f3284dc2ff4,,,,,
0x000000000000002d,,,,,,,0xbf4f1e607dc94fba,0xa8876ab8bd555d6a,,,,,
0x000000000000002e,,,,,,,0xc4ab5a064740641b,0xe6e4cbe8edfa9e95,,,,,
0x000000000000002f,,,,,,,0xfe4a8be76622c310,0x294060e1a671d5a5,,,,,
0x0000000000000030,,,,,,,0x682a23423f719d3b,0xe738a0599903d933,,,,,
0x0000000000000031,,,,,,,0x48a1bdd7d49be8e0,0x3053606b85735520,,,,,
0x0000000000000032,,,,,,,0x9c98702330a223ce,0x6d8d46c59fdf154f,,,,,
0x0000000000000033,,,,,,,0x288e9daac109c91c,0x21e887224b50351f,,,,,
0x0000000000000034,,,,,,,0x691709ee14dc3f8b,0x5fd8c6275455a9c3,,,,,
0x0000000000000035,,,,,,,0x3a65ae2d6e39a0f3,0xfc16c45bc3150aa2,,,,,
0x0000000000000036,,,,,,,0x9da48b8d3f79807c,0x98dde7ae4e00433c,,,,,
0x0000000000000037,,,,,,,0x84141736f27114c1,0xd5d51202b775afac,,,,,
0x0000000000000038,,,,,,,0xcfd6491ae1e8b126,0xc6b6fbee6308fe48,,,,,
0x0000000000000039,,,,,,,0x89ed62db3ca5282f,0xfa09a836d01fac3e,,,,,
0x000000000000003a,,,,,,,0x9a4aeb5e21d77611,0x7638a41be2aa850a,,,,,
0x000000000000003b,,,,,,,0xc439370390ed6ba8,0x574906ad9b0be5a3,,,,,
0x000000000000003c,,,,,,,0xec87f942dcaecccb,0x60544ff0364a6deb,,,,,
0x000000000000003d,,,,,,,0x50ee6e5be3e6f68a,0xb62de9f474f513e2,,,,,
0x000000000000003e,,,,,,,0xcbcb84088ccff909,0x724d3bfa68298963,,,,,
0x000000000000003f,,,,,,,0xc546bd721ef6ece1,0xcb010ab72a05c4c1,,,,,
0x0000000000000040,,,,,,,0xef03cd0a7a5c4d26,0xe57736c831afd876,,,,,
0x0000000000000041,,,,,,,0x2a6f149364bd1626,0xf8fcf0d5353424f7,,,,,
0x0000000000000042,,,,,,,0xa66ff92eaa1a5287,0xd5bc6db0a88a92c0,,,,,
0x0000000000000043,,,,,,,0xc3dcfc068566c115,0xefe9c8c753a6f3f6,,,,,
0x0000000000000044,,,,,,,0xd01c057bb2dc9fae,0xf8817c5b640ddaa6,,,,,
0x0000000000000045,,,,,,,0x4081782ec00a9bf4,0x4175c05b2ab5521b,,,,,
0x0000000000000046,,,,,,,0xb990c5c6694c82f1,0xfe566f81cd8f67e2,,,,,
0x0000000000000047,,,,,,,0x3f78512e4be74135,0x24f57f38f06b336f,,,,,
0x0000000000000048,,,,,,,0xa1c5687ec21f25b4,0x6a5aaec93176e1cc,,,,,
0x0000000000000049,,,,,,,0x29f51530388eed04,0x7f36e66535d0050b,,,,,
0x000000000000004a,,,,,,,0x87633faf8d337c8b,0x5c7a061c6f3aa57e,,,,,
0x000000000000004b,,,,,,,0x413c13b7f923dcb0,0x0671d1d54d47b1a8,,,,,
0x000000000000004c,,,,,,,0x9df16ae1996c23b9,0x40077fef69509e55,,,,,
0x000000000000004d,,,,,,,0x1a12c45dbb0b63df,0x0f18c146474a5aa4,,,,,
0x000000000000004e,,,,,,,0x8b96f6a16dfd61a5,0x019b869f664acde4,,,,,
0x000000000000004f,,,,,,,0xf29e322282474095,0x14cefd97d985c1ec,,,,,
0x0000000000000050,,,,,,,0xd4778b2e29b55e64,0xcccfbdbcb90b5ca7,,,,,
0x0000000000000051,,,,,,,0x90e4e59e3c47a606,0x1ee18ee02074627e,,,,,
0x0000000000000052,,,,,,,0xf232eec39bf191a8,0xcda8e443e9a6aab6,,,,,
0x0000000000000053,,,,,,,0x7aa384ec0bcb5fee,0xc0e95f0fc2807e68,,,,,
0x0000000000000054,,,,,,,0xaae6c005783271fe,0x2b6476aaa902f4fd,,,,,
0x0000000000000055,,,,,,,0x8186019059feb058,0xedf1d3a68202dcae,,,,,
0x0000000000000056,,,,,,,0x6e9d320e4172fbab,0xa3defa4e24bb61e1,,,,,
0x0000000000000057,,,,,,,0xbe5e74b82b0d6213,0x1dcf3c9bd1340da8,,,,,
0x0000000000000058,,,,,,,0x3e055d4b14cf0be0,0xb76fc34b90d8651f,,,,,
0x0000000000000059,,,,,,,0x415714ef7eee017d,0x6817fb7bbfc0414f,,,,,
0x000000000000005a,,,,,,,0xf88796270f7f4eaf,0x22b982e91ec12f9e,,,,,
0x000000000000005b,,,,,,,0xd6e00fdf74f6a987,0x753d5444835b34ed,,,,,
0x000000000000005c,,,,,,,0x1c9bf6d60b2987eb,0x992f4ea0d922b312,,,,,
0x000000000000005d,,,,,,,0x529483f3e6e5c5bf,0x11a863afcb419112,,,,,
0x000000000000005e,,,,,,,0x783df771113c3e7f,0xea8d1fe8fb5c7d73,,,,,
0x000000000000005f,,,,,,,0x8202d22acb0578f1,0x3a4ad175ae3e1011,,,,,
0x0000000000000060,,,,,,,0xf2e697b845fa7a0e,0x3e0ee1b51c890af2,,,,,
0x0000000000000061,,,,,,,0x471dc25767175a72,0x6924bbf9634ef143,,,,,
0x0000000000000062,,,,,,,0x8c5768eefe2078f5,0x27fc142acb4941ca,,,,,
0x0000000000000063,,,,,,,0x5cf22ee203526a40,0x2e04795fc006e1a2,,,,,
0x0000000000000064,,,,,,,0xc22280049a598a3b,0x264d6e7df62afd52,,,,,
0x0000000000000065,,,,,,,0x68a872a7937a25c2,0x0496260883081260,,,,,
0x0000000000000066,,,,,,,0xa713cb33d96c1fa9,0xf396adc9c209de46,,,,,
0x0000000000000067,,,,,,,0xb11b1febe9873ec8,0x512235ccaf40d514,,,,,
0x0000000000000068,,,,,,,0x50a62f8ddbd2acd4,0x3746ca6d9412bebf,,,,,
0x0000000000000069,,,,,,,0x0701b03cec25e04f,0x32fbb636a3866e53,,,,,
0x000000000000006a,,,,,,,0xb2bc9137f9d7e8f2,0x065fa86022d8e62e,,,,,
0x000000000000006b,,,,,,,0xe19552ab3f52d129,0xcd10d3d4223a5f9c,,,,,
0x000000000000006c,,,,,,,0x7858f4ea05269007,0x41a0b6f2ccca9688,,,,,
0x000000000000006d,,,,,,,0x29053a8f39d07327,0x0cb53efa97b6605d,,,,,
0x000000000000006e,,,,,,,0x24e171612ead9b55,0xebe342d45b9be827,,,,,
0x000000000000006f,,,,,,,0x35b2364656c91b5d,0xa2174b6f9d0f17ac,,,,,
0x0000000000000070,,,,,,,0x82dd4317f4503221,0x9454371f932d21aa,,,,,
0x0000000000000071,,,,,,,0x28ef2d96e82b4ce5,0xbd1ffeec9a8a71f2,,,,,
0x0000000000000072,,,,,,,0xad7d6d3bf43cc274,0xe0589ca0388ace4d,,,,,
0x0000000000000073,,,,,,,0x715db79519cb1c2b,0x9ff2660837cf7d0e,,,,,
0x0000000000000074,,,,,,,0xf10c28774b94589f,0x4295d676a042f8a9,,,,,
0x0000000000000075,,,,,,,0x74b43111f5090367,0x4976808bb08f22f5,,,,,
0x0000000000000076,,,,,,,0x0808dd4351268587,0x2293c2fe92348d37,,,,,
0x0000000000000077,,,,,,,0xf585e6437f2de41b,0xbded5d973ed395ba,,,,,
0x0000000000000078,,,,,,,0x1c796e694b2c3d22,0x76151a430f2bfc24,,,,,
0x0000000000000079,,,,,,,0x9698e3463bf15b88,0xafb4203567c04a9c,,,,,
0x000000000000007a,,,,,,,0x297be6d74aef672e,0x4cc4ca887a0aa04b,,,,,
0x000000000000007b,,,,,,,0x01100fc2256c6496,0xbb64039d2bca1d57,,,,,
0x000000000000007c,,,,,,,0x4a772616f80308ae,0xf1f314b22ea36061,,,,,
0x000000000000007d,,,,,,,0x7e89dae795b4c862,0x4ec0045c358f56ce,,,,,
0x000000000000007e,,,,,,,0xc1d144daa895735e,0x8ba5b8c1c14bff8d,,,,,
0x000000000000007f,,,,,,,0x319e1ac0cf382944,0x51368bdf086f7ab3,,,,,
